Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,FET Type,Technology,Drain to Source Voltage (Vdss),Current - Continuous Drain (Id) @ 25°C,"Drive Voltage (Max Rds On, Min Rds On)","Rds On (Max) @ Id, Vgs",Vgs(th) (Max) @ Id,Gate Charge (Qg) (Max) @ Vgs,Vgs (Max),Input Capacitance (Ciss) (Max) @ Vds,FET Feature,Power Dissipation (Max),Operating Temperature,Grade,Qualification,Mounting Type,Supplier Device Package,Package /Case
https://rocelec.widen.net/view/pdf/rwygqx6rjd/FAIRS27615-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6164/488%7EMKT-M08A%7ED%2CM%2CTF%7E8.jpg,"FDS4435BZTR-ND,FDS4435BZCT-ND,FDS4435BZDKR-ND",FDS4435BZ,onsemi,onsemi,MOSFET P-CH 30V 8.8A 8SOIC,"10,406",84.72,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",PowerTrench®,Active,P-Channel,MOSFET (Metal Oxide),30 V,8.8A (Ta),"4.5V, 10V","20mOhm @ 8.8A, 10V",3V @ 250µA,40 nC @ 10 V,±25V,1845 pF @ 15 V,-,2.5W (Ta),-55°C ~ 155°C (TJ),-,-,Surface Mount,8-SOIC,"8-SOIC (0.154"", 3.90mm Width)"
https://www.vishay.com/docs/76628/sqj457ep.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2501/742%3B%205976%20Single%3B%20DP%3B%208.jpg,"SQJ457EP-T1_GE3TR-ND,SQJ457EP-T1_GE3CT-ND,SQJ457EP-T1_GE3DKR-ND",SQJ457EP-T1_GE3,Vishay Siliconix,Vishay Siliconix,MOSFET P-CH 60V 36A PPAK SO-8,"19,590",85.58,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,P-Channel,MOSFET (Metal Oxide),60 V,36A (Tc),"4.5V, 10V","25mOhm @ 10A, 10V",2.5V @ 250µA,100 nC @ 10 V,±20V,3400 pF @ 25 V,-,68W (Tc),-55°C ~ 175°C (TJ),Automotive,AEC-Q101,Surface Mount,PowerPAK® SO-8,PowerPAK® SO-8
https://cms.aosmd.com/api/product/1873/combine-support-documents?resources=2090,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6295/785%7EPO-00009%7E%7E2.jpg,"785-1108-2-ND,785-1108-1-ND,785-1108-6-ND",AOD444,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET N-CH 60V 4A/12A TO252,"94,302",86.44,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),60 V,"4A (Ta), 12A (Tc)","4.5V, 10V","60mOhm @ 12A, 10V",3V @ 250µA,10 nC @ 10 V,±20V,540 pF @ 30 V,-,"2.1W (Ta), 20W (Tc)",-55°C ~ 175°C (TJ),-,-,Surface Mount,TO-252 (DPAK),"TO-252-3, DPAK (2 Leads + Tab), SC-63"
https://aosmd.com/res/data_sheets/AON7296.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/785%7EPO-00047%7E%7E8.jpg,"785-1731-2-ND,785-1731-1-ND,785-1731-6-ND",AON7296,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET N-CH 100V 5A/12.5A 8DFN,"21,155",86.44,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,N-Channel,MOSFET (Metal Oxide),100 V,"5A (Ta), 12.5A (Tc)","4.5V, 10V","66mOhm @ 5A, 10V",2.8V @ 250µA,12 nC @ 10 V,±20V,415 pF @ 50 V,-,"3.1W (Ta), 20.8W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,8-DFN-EP (3x3),8-PowerVDFN
https://www.vishay.com/docs/62662/si4056dy.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5498%7EDY%2CEY%7E8.jpg,"SI4056DY-T1-GE3TR-ND,SI4056DY-T1-GE3CT-ND,SI4056DY-T1-GE3DKR-ND",SI4056DY-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET N-CH 100V 11.1A 8SO,"5,816",87.29,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET®,Active,N-Channel,MOSFET (Metal Oxide),100 V,11.1A (Tc),"4.5V, 10V","23mOhm @ 15A, 10V",2.8V @ 250µA,29.5 nC @ 10 V,±20V,900 pF @ 50 V,-,"2.5W (Ta), 5.7W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,8-SOIC,"8-SOIC (0.154"", 3.90mm Width)"
https://www.aosmd.com/sites/default/files/res/datasheets/AON7524.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/785%7EPO-00047%7E%7E8.jpg,"785-1634-2-ND,785-1634-1-ND,785-1634-6-ND",AON7524,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET N-CH 30V 25A/28A 8DFN,"54,813",88.15,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",AlphaMOS,Active,N-Channel,MOSFET (Metal Oxide),30 V,"25A (Ta), 28A (Tc)","2.5V, 10V","3.3mOhm @ 20A, 10V",1.2V @ 250µA,50 nC @ 10 V,±12V,2250 pF @ 15 V,-,"3.1W (Ta), 32W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,8-DFN-EP (3x3),8-PowerVDFN
https://www.diodes.com/assets/Datasheets/DMP4015SSS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5741/31%7E8SO-3.9%7E%7E8.jpg,"DMP4015SSS-13DITR-ND,DMP4015SSS-13DICT-ND,DMP4015SSS-13DIDKR-ND",DMP4015SSS-13,Diodes Incorporated,Diodes Incorporated,MOSFET P-CH 40V 9.1A 8SO,"6,394",88.15,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),40 V,9.1A (Ta),"4.5V, 10V","11mOhm @ 9.8A, 10V",2.5V @ 250µA,47.5 nC @ 5 V,±25V,4234 pF @ 20 V,-,1.45W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,8-SO,"8-SOIC (0.154"", 3.90mm Width)"
https://www.vishay.com/docs/75465/sisa24dn.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2585/Pkg%205882.jpg,"SISA24DN-T1-GE3TR-ND,SISA24DN-T1-GE3CT-ND,SISA24DN-T1-GE3DKR-ND",SISA24DN-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET N-CH 25V 60A PPAK1212-8,"10,866",89,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET® Gen IV,Active,N-Channel,MOSFET (Metal Oxide),25 V,60A (Tc),"4.5V, 10V","1.4mOhm @ 15A, 10V",2.1V @ 250µA,26 nC @ 4.5 V,"+20V, -16V",2650 pF @ 10 V,-,52W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,PowerPAK® 1212-8,PowerPAK® 1212-8
https://aosmd.com/res/data_sheets/AON6236.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3209/785%7EPO-00044%7E%7E8.JPG,"785-1333-2-ND,785-1333-1-ND,785-1333-6-ND",AON6236,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET N-CH 40V 19A/30A 8DFN,"1,84,361",89.86,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,N-Channel,MOSFET (Metal Oxide),40 V,"19A (Ta), 30A (Tc)","4.5V, 10V","7mOhm @ 20A, 10V",2.4V @ 250µA,26 nC @ 10 V,±20V,1225 pF @ 20 V,-,"4.2W (Ta), 39W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,8-DFN (5x6),"8-PowerSMD, Flat Leads"
https://aosmd.com/res/data_sheets/AOD4184A.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6295/785%7EPO-00009%7E%7E2.jpg,"785-1221-2-ND,785-1221-1-ND,785-1221-6-ND",AOD4184A,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET N-CH 40V 13A/50A TO252,"1,64,359",89.86,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,N-Channel,MOSFET (Metal Oxide),40 V,"13A (Ta), 50A (Tc)","4.5V, 10V","7mOhm @ 20A, 10V",2.6V @ 250µA,33 nC @ 10 V,±20V,1800 pF @ 20 V,-,"2.3W (Ta), 50W (Tc)",-55°C ~ 175°C (TJ),-,-,Surface Mount,TO-252 (DPAK),"TO-252-3, DPAK (2 Leads + Tab), SC-63"
https://www.vishay.com/docs/63242/si4143dy.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/742%7E5498%7EDY%2CEY%7E8.jpg,"SI4143DY-T1-GE3TR-ND,SI4143DY-T1-GE3CT-ND",SI4143DY-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET P-CHANNEL 30V 25.3A 8SO,"59,714",89.86,0,1,"Tape & Reel (TR),Cut Tape (CT)",TrenchFET®,Active,P-Channel,MOSFET (Metal Oxide),30 V,25.3A (Tc),"4.5V, 10V","6.2mOhm @ 12A, 10V",2.5V @ 250µA,167 nC @ 10 V,±25V,6630 pF @ 15 V,-,6W (Tc),-55°C ~ 150°C (TA),-,-,Surface Mount,8-SOIC,"8-SOIC (0.154"", 3.90mm Width)"
https://www.diodes.com/assets/Datasheets/ZVN0545G.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4895/31%7ESOT223%7EE%2CG%2CH%7E4.JPG,"ZVN0545GTR-ND,ZVN0545GCT-ND",ZVN0545GTA,Diodes Incorporated,Diodes Incorporated,MOSFET N-CH 450V 140MA SOT223,"9,542",89.86,0,1,"Tape & Reel (TR),Cut Tape (CT)",-,Active,N-Channel,MOSFET (Metal Oxide),450 V,140mA (Ta),10V,"50Ohm @ 100mA, 10V",3V @ 1mA,-,±20V,70 pF @ 25 V,-,2W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-223-3,"TO-261-4, TO-261AA"
https://www.onsemi.com/pdf/datasheet/fdmc3612-d.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5972/488%7EMKT-MLP08T%7EFDMC%7E8.jpg,"FDMC3612TR-ND,FDMC3612CT-ND,FDMC3612DKR-ND",FDMC3612,onsemi,onsemi,MOSFET N-CH 100V 3.3A/16A 8MLP,"6,741",89.86,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",PowerTrench®,Active,N-Channel,MOSFET (Metal Oxide),100 V,"3.3A (Ta), 16A (Tc)","6V, 10V","110mOhm @ 3.3A, 10V",4V @ 250µA,21 nC @ 10 V,±20V,880 pF @ 50 V,-,"2.3W (Ta), 35W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,8-MLP (3.3x3.3),8-PowerWDFN
https://www.infineon.com/dgdl/BSZ0904NSI_Rev+2.1.pdf?folderId=db3a304313b8b5a60113cee8763b02d7&fileId=db3a30432f29829e012f2a1ec7d90032,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/448%7EPPG-TSDSON-8-FUSEDLEADS-1.1%7E%7E8.jpg,"BSZ0904NSIATMA1TR-ND,BSZ0904NSIATMA1CT-ND,BSZ0904NSIATMA1DKR-ND",BSZ0904NSIATMA1,Infineon Technologies,Infineon Technologies,MOSFET N-CH 30V 18A/40A TSDSON,"5,610",89.86,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",OptiMOS™,Active,N-Channel,MOSFET (Metal Oxide),30 V,"18A (Ta), 40A (Tc)","4.5V, 10V","4mOhm @ 30A, 10V",2V @ 250µA,11 nC @ 4.5 V,±20V,1463 pF @ 15 V,Schottky Diode (Body),"2.1W (Ta), 37W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,PG-TSDSON-8-FL,8-PowerTDFN
https://www.diodes.com/assets/Datasheets/ZXMP10A17E6.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6210/31%7ESOT26%7EK%2CW%7E6.jpg,"ZXMP10A17E6TR-ND,ZXMP10A17E6CT-ND,ZXMP10A17E6DKR-ND",ZXMP10A17E6TA,Diodes Incorporated,Diodes Incorporated,MOSFET P-CH 100V 1.3A SOT26,"13,214",90.71,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),100 V,1.3A (Ta),"6V, 10V","350mOhm @ 1.4A, 10V",4V @ 250µA,6.1 nC @ 5 V,±20V,424 pF @ 50 V,-,1.1W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-26,SOT-23-6
https://ww1.microchip.com/downloads/en/DeviceDoc/DN2540%20B060313.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2391/C04-029%20MB.jpg,"DN2540N8-GTR-ND,DN2540N8-GCT-ND,DN2540N8-GDKR-ND",DN2540N8-G,Microchip Technology,Microchip Technology,MOSFET N-CH 400V 170MA TO243AA,"13,178",90.71,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,"N-Channel, Depletion Mode",MOSFET (Metal Oxide),400 V,170mA (Tj),0V,"25Ohm @ 120mA, 0V",-,-,±20V,300 pF @ 25 V,-,1.6W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,TO-243AA (SOT-89),TO-243AA
https://www.diodes.com/assets/Datasheets/DMP45H4D9HK3.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5484/31%7EDPAK%7E%7E2-Top.JPG,"31-DMP45H4D9HK3-13TR-ND,31-DMP45H4D9HK3-13CT-ND,31-DMP45H4D9HK3-13DKR-ND",DMP45H4D9HK3-13,Diodes Incorporated,Diodes Incorporated,MOSFET P-CH 450V 4.7A TO252,"11,547",90.71,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),450 V,4.7A (Tc),10V,"4.9Ohm @ 1.05A, 10V",5V @ 250µA,13.7 nC @ 10 V,±30V,564 pF @ 25 V,-,104W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,TO-252 (DPAK),"TO-252-3, DPAK (2 Leads + Tab), SC-63"
https://www.infineon.com/dgdl/irlr2705pbf.pdf?fileId=5546d462533600a40153566cb38f2673,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/448%7ETO252AA%7E%7E2.jpg,"IRLR2705PBFTR-ND,IRLR2705PBFCT-ND,IRLR2705PBFDKR-ND",IRLR2705TRPBF,Infineon Technologies,Infineon Technologies,MOSFET N-CH 55V 28A DPAK,"8,583",90.71,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",HEXFET®,Active,N-Channel,MOSFET (Metal Oxide),55 V,28A (Tc),"4V, 10V","40mOhm @ 17A, 10V",2V @ 250µA,25 nC @ 5 V,±16V,880 pF @ 25 V,-,68W (Tc),-55°C ~ 175°C (TJ),-,-,Surface Mount,TO-252AA (DPAK),"TO-252-3, DPAK (2 Leads + Tab), SC-63"
https://www.diodes.com/assets/Datasheets/DMP6023LSS.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5741/31%7E8SO-3.9%7E%7E8.jpg,"DMP6023LSS-13DITR-ND,DMP6023LSS-13DICT-ND,DMP6023LSS-13DIDKR-ND",DMP6023LSS-13,Diodes Incorporated,Diodes Incorporated,MOSFET P-CH 60V 6.6A 8SO,"3,736",90.71,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),60 V,6.6A (Ta),"4.5V, 10V","25mOhm @ 5A, 10V",3V @ 250µA,53.1 nC @ 10 V,±20V,2569 pF @ 30 V,-,1.2W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,8-SO,"8-SOIC (0.154"", 3.90mm Width)"
https://www.rohm.com/datasheet?p=RQ3E120AT&dist=Digi-key&media=referral&source=digi-key.com&campaign=Digi-key,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6310/846%7EHSMT8%7E%7E8.jpg,"RQ3E120ATTBTR-ND,RQ3E120ATTBCT-ND,RQ3E120ATTBDKR-ND",RQ3E120ATTB,Rohm Semiconductor,Rohm Semiconductor,MOSFET P-CH 30V 12A 8HSMT,"1,916",90.71,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),30 V,12A (Ta),"4.5V, 10V","8mOhm @ 12A, 10V",2.5V @ 1mA,62 nC @ 10 V,±20V,3200 pF @ 15 V,-,2W (Ta),150°C (TJ),-,-,Surface Mount,8-HSMT (3.2x3),8-PowerVDFN
https://aosmd.com/res/data_sheets/AOD3N50.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6295/785%7EPO-00009%7E%7E2.jpg,"785-1175-2-ND,785-1175-1-ND,785-1175-6-ND",AOD3N50,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET N-CH 500V 2.8A TO252,333,90.71,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,N-Channel,MOSFET (Metal Oxide),500 V,2.8A (Tc),10V,"3Ohm @ 1.5A, 10V",4.5V @ 250µA,8 nC @ 10 V,±30V,331 pF @ 25 V,-,57W (Tc),-50°C ~ 150°C (TJ),-,-,Surface Mount,TO-252 (DPAK),"TO-252-3, DPAK (2 Leads + Tab), SC-63"
https://www.infineon.com/dgdl/irlr3410pbf.pdf?fileId=5546d462533600a40153566d14c52695,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/448%7ETO252AA%7E%7E2.jpg,"IRLR3410PBFTR-ND,IRLR3410PBFCT-ND,IRLR3410PBFDKR-ND",IRLR3410TRPBF,Infineon Technologies,Infineon Technologies,MOSFET N-CH 100V 17A DPAK,"15,265",91.57,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",HEXFET®,Active,N-Channel,MOSFET (Metal Oxide),100 V,17A (Tc),"4V, 10V","105mOhm @ 10A, 10V",2V @ 250µA,34 nC @ 5 V,±16V,800 pF @ 25 V,-,79W (Tc),-55°C ~ 175°C (TJ),-,-,Surface Mount,TO-252AA (DPAK),"TO-252-3, DPAK (2 Leads + Tab), SC-63"
https://www.vishay.com/docs/75453/sira24dp.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2587/PowerPAK%20SO-8.jpg,"SIRA24DP-T1-GE3TR-ND,SIRA24DP-T1-GE3CT-ND,SIRA24DP-T1-GE3DKR-ND",SIRA24DP-T1-GE3,Vishay Siliconix,Vishay Siliconix,MOSFET N-CH 25V 60A PPAK SO-8,"15,149",91.57,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",TrenchFET® Gen IV,Active,N-Channel,MOSFET (Metal Oxide),25 V,60A (Tc),"4.5V, 10V","1.4mOhm @ 15A, 10V",2.1V @ 250µA,26 nC @ 4.5 V,"+20V, -16V",2650 pF @ 10 V,-,62.5W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,PowerPAK® SO-8,PowerPAK® SO-8
https://rocelec.widen.net/view/pdf/0vkopm3afx/ONSM-S-A0003584944-1.pdf?t.download=true&u=5oefqw,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6164/488%7EMKT-M08A%7ED%2CM%2CTF%7E8.jpg,"FDS6675BZTR-ND,FDS6675BZCT-ND,FDS6675BZDKR-ND",FDS6675BZ,onsemi,onsemi,MOSFET P-CH 30V 11A 8SOIC,"12,268",92.43,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",PowerTrench®,Active,P-Channel,MOSFET (Metal Oxide),30 V,11A (Ta),"4.5V, 10V","13mOhm @ 11A, 10V",3V @ 250µA,62 nC @ 10 V,±25V,2470 pF @ 15 V,-,2.5W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,8-SOIC,"8-SOIC (0.154"", 3.90mm Width)"
https://www.aosmd.com/res/data_sheets/AONR21307.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/785%7EPO-00047%7E%7E8.jpg,"785-1796-2-ND,785-1796-1-ND,785-1796-6-ND",AONR21307,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET P-CH 30V 24A 8DFN,"1,66,839",93.28,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),30 V,24A (Tc),"4.5V, 10V","11mOhm @ 17A, 10V",2.3V @ 250µA,50 nC @ 10 V,±25V,1995 pF @ 15 V,-,"5W (Ta), 28W (Tc)",-55°C ~ 150°C (TJ),-,-,Surface Mount,8-DFN-EP (3x3),8-PowerVDFN
https://www.littelfuse.com/assetdocs/littelfuse-integrated-circuits-cpc5602-datasheet?assetguid=b369bd9a-9757-4f49-b2b0-b130948a73ca,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6158/212%7ESOT223%7E%7E4.jpg,"5656-CPC5602CTR-ND,5656-CPC5602CTRCT-ND,5656-CPC5602CTRDKR-ND",CPC5602CTR,Littelfuse Inc.,Littelfuse Inc.,MOSFET N-CH 350V 5MA SOT-223,"1,01,611",93.28,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,"N-Channel, Depletion Mode",MOSFET (Metal Oxide),350 V,5mA (Ta),0.35V,"14Ohm @ 50mA, 350mV",-,-,±20V,300 pF @ 0 V,-,2.5W (Ta),-40°C ~ 85°C (TA),-,-,Surface Mount,SOT-223,"TO-261-4, TO-261AA"
https://www.infineon.com/dgdl/irlr3410pbf.pdf?fileId=5546d462533600a40153566d14c52695,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6166/448%7ETO252AA%7E%7E2.jpg,"IRLR3410TRLPBFTR-ND,IRLR3410TRLPBFCT-ND,IRLR3410TRLPBFDKR-ND",IRLR3410TRLPBF,Infineon Technologies,Infineon Technologies,MOSFET N-CH 100V 17A DPAK,"38,132",93.28,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",HEXFET®,Active,N-Channel,MOSFET (Metal Oxide),100 V,17A (Tc),"4V, 10V","105mOhm @ 10A, 10V",2V @ 250µA,34 nC @ 5 V,±16V,800 pF @ 25 V,-,79W (Tc),-55°C ~ 175°C (TJ),-,-,Surface Mount,TO-252AA (DPAK),"TO-252-3, DPAK (2 Leads + Tab), SC-63"
https://www.aosmd.com/products/mosfets/p-channel-mosfets-8v-60v/ao4407a,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6348/785%7EPO-00004%7E%7E8.jpg,"785-1022-2-ND,785-1022-1-ND,785-1022-6-ND",AO4407A,Alpha & Omega Semiconductor Inc.,Alpha & Omega Semiconductor Inc.,MOSFET P-CH 30V 12A 8SOIC,"36,906",93.28,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Not For New Designs,P-Channel,MOSFET (Metal Oxide),30 V,12A (Ta),"6V, 20V","11mOhm @ 12A, 20V",3V @ 250µA,39 nC @ 10 V,±25V,2600 pF @ 15 V,-,3.1W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,8-SOIC,"8-SOIC (0.154"", 3.90mm Width)"
https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcsd18543q3a,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6184/296%7E8VSONP-.90-3.3X3.3%7EDNH%7E8.jpg,"296-47321-2-ND,296-47321-1-ND,296-47321-6-ND",CSD18543Q3A,Texas Instruments,Texas Instruments,MOSFET N-CH 60V 60A 8VSON,"17,487",93.28,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",NexFET™,Active,N-Channel,MOSFET (Metal Oxide),60 V,60A (Tc),"4.5V, 10V","9.9mOhm @ 12A, 10V",2.7V @ 250µA,14.5 nC @ 10 V,±20V,1150 pF @ 30 V,-,66W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,8-VSONP (3x3.3),8-PowerVDFN
https://www.infineon.com/dgdl?fileId=db3a3043382e83730138514ff7881004,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6167/448%7EPPG-TO252-3%7E%7E2.jpg,"IPD50R500CEAUMA1TR-ND,IPD50R500CEAUMA1CT-ND,IPD50R500CEAUMA1DKR-ND",IPD50R500CEAUMA1,Infineon Technologies,Infineon Technologies,MOSFET N-CH 500V 7.6A TO252,"16,519",93.28,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",CoolMOS™ CE,Active,N-Channel,MOSFET (Metal Oxide),500 V,7.6A (Tc),13V,"500mOhm @ 2.3A, 13V",3.5V @ 200µA,18.7 nC @ 10 V,±20V,433 pF @ 100 V,-,57W (Tc),-55°C ~ 150°C (TJ),-,-,Surface Mount,PG-TO252-3,"TO-252-3, DPAK (2 Leads + Tab), SC-63"
https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fcsd17308q3,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6184/296%7E8VSON-1.1-3.3X3.3%7EDQG%7E8.jpg,"296-27210-2-ND,296-27210-1-ND,296-27210-6-ND",CSD17308Q3,Texas Instruments,Texas Instruments,MOSFET N-CH 30V 14A/44A 8VSON,"4,181",93.28,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",NexFET™,Active,N-Channel,MOSFET (Metal Oxide),30 V,"14A (Ta), 44A (Tc)","3V, 8V","10.3mOhm @ 10A, 8V",1.8V @ 250µA,5.1 nC @ 4.5 V,"+10V, -8V",700 pF @ 15 V,-,2.7W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,8-VSON-CLIP (3.3x3.3),8-PowerTDFN
https://www.diodes.com/assets/Datasheets/ZXMP3A17E6.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5786/31%7ESOT23-6%7EK%7E6.jpg,"31-ZXMP3A17E6TATR-ND,31-ZXMP3A17E6TACT-ND,31-ZXMP3A17E6TADKR-ND",ZXMP3A17E6TA,Diodes Incorporated,Diodes Incorporated,MOSFET P-CH 30V 3.2A SOT-23-6,"81,750",94.14,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),30 V,3.2A (Ta),"4.5V, 10V","70mOhm @ 3.2A, 10V",1V @ 250µA,15.8 nC @ 10 V,±20V,630 pF @ 15 V,-,1.1W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-23-6,SOT-23-6
https://www.diodes.com/assets/Datasheets/DMP6023LE.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4895/31%7ESOT223%7EE%2CG%2CH%7E4.JPG,"DMP6023LE-13DITR-ND,DMP6023LE-13DICT-ND,DMP6023LE-13DIDKR-ND",DMP6023LE-13,Diodes Incorporated,Diodes Incorporated,MOSFET P-CH 60V 7A/18.2A SOT223,"74,141",94.14,0,1,"Tape & Reel (TR),Cut Tape (CT),Digi-Reel®",-,Active,P-Channel,MOSFET (Metal Oxide),60 V,"7A (Ta), 18.2A (Tc)","4.5V, 10V","28mOhm @ 5A, 10V",3V @ 250µA,53.1 nC @ 10 V,±20V,2569 pF @ 30 V,-,2W (Ta),-55°C ~ 150°C (TJ),-,-,Surface Mount,SOT-223-3,"TO-261-4, TO-261AA"
